Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
25503,24,Female,14,Education,5035,Good,Medium,Average,0,Yes,16,Master’s Degree,Married,0,Senior,Medium,80,No,No,No,Poor,Medium,Stayed
56474,55,Male,36,Healthcare,9507,Poor,High,Average,0,No,33,Associate Degree,Married,1,Entry,Medium,96,No,No,No,Good,Low,Stayed
32465,58,Male,33,Finance,8523,Fair,High,Average,0,No,56,Master’s Degree,Married,3,Entry,Large,90,No,No,No,Poor,Low,Left
34879,45,Female,23,Finance,8703,Good,Very High,Average,1,Yes,27,Associate Degree,Single,2,Mid,Medium,65,No,Yes,Yes,Poor,High,Left
66014,38,Male,18,Education,4867,Good,High,Below Average,1,No,11,Associate Degree,Married,1,Senior,Large,57,No,No,No,Poor,Low,Stayed
26065,42,Female,32,Healthcare,7548,Excellent,High,Average,1,No,71,High School,Divorced,1,Mid,Small,78,No,No,No,Fair,Low,Left
48620,33,Female,15,Education,4519,Fair,High,Average,2,Yes,77,Associate Degree,Single,1,Senior,Large,50,Yes,No,No,Good,Medium,Stayed
42788,39,Male,12,Technology,10655,Good,High,Average,1,No,35,Master’s Degree,Single,2,Entry,Large,54,No,No,No,Good,High,Left
57495,26,Female,14,Media,5171,Good,Low,Average,0,Yes,70,Bachelor’s Degree,Married,1,Senior,Medium,84,No,Yes,Yes,Good,High,Stayed
1174,40,Female,13,Education,3044,Fair,High,Average,0,No,59,Bachelor’s Degree,Married,2,Entry,Medium,16,No,No,Yes,Good,High,Stayed
62968,30,Female,22,Technology,6619,Fair,Medium,Average,2,No,17,High School,Married,0,Entry,Medium,26,No,No,No,Good,Low,Stayed
35101,52,Male,41,Education,5539,Good,Very High,Average,2,No,40,Master’s Degree,Married,0,Senior,Medium,102,No,No,No,Excellent,Low,Stayed
49567,38,Female,12,Education,5232,Good,Very High,Average,2,No,6,Associate Degree,Single,2,Entry,Medium,67,No,No,Yes,Good,Low,Stayed
47980,57,Male,39,Education,4802,Fair,High,Low,0,Yes,56,Bachelor’s Degree,Divorced,1,Senior,Medium,111,No,No,No,Good,Very High,Stayed
55260,31,Male,9,Healthcare,9548,Good,Medium,Below Average,0,No,42,Associate Degree,Single,4,Mid,Small,56,No,No,No,Good,Medium,Stayed
29822,58,Female,17,Technology,9090,Excellent,Medium,Average,0,No,5,Bachelor’s Degree,Married,2,Mid,Small,79,Yes,No,No,Good,High,Stayed
69676,35,Male,16,Technology,8520,Fair,Very High,Average,0,No,69,Bachelor’s Degree,Married,0,Entry,Medium,50,No,No,Yes,Good,Low,Stayed
72298,20,Female,8,Education,3979,Good,High,High,2,No,24,Master’s Degree,Single,4,Mid,Medium,49,No,No,No,Good,High,Left
26685,35,Female,23,Technology,6939,Fair,High,High,1,Yes,99,Master’s Degree,Single,0,Entry,Medium,88,No,No,No,Good,High,Left
56882,50,Female,20,Finance,9901,Excellent,High,Below Average,0,Yes,78,Bachelor’s Degree,Single,3,Mid,Medium,86,Yes,No,No,Good,Medium,Stayed
71251,46,Female,30,Media,5543,Excellent,High,High,1,No,37,Bachelor’s Degree,Married,3,Senior,Medium,49,No,Yes,No,Poor,Medium,Stayed
58357,46,Female,36,Technology,7795,Poor,Medium,Average,0,No,79,Associate Degree,Single,0,Mid,Small,68,No,No,No,Poor,High,Left
38818,46,Female,19,Healthcare,6806,Excellent,High,Average,0,No,17,Associate Degree,Married,1,Entry,Small,79,No,No,No,Excellent,High,Left
64774,55,Male,21,Technology,8907,Fair,High,Average,0,Yes,35,Associate Degree,Single,4,Entry,Small,47,No,No,No,Excellent,Low,Stayed
20778,58,Male,22,Education,3491,Fair,High,High,3,No,65,High School,Married,1,Entry,Small,35,No,No,No,Good,Low,Stayed
3432,34,Female,7,Education,4327,Poor,Medium,Below Average,0,No,26,Associate Degree,Single,3,Mid,Medium,26,No,No,No,Poor,High,Left
48566,31,Male,23,Technology,8893,Good,Medium,Average,1,No,61,High School,Single,0,Entry,Large,72,No,No,No,Excellent,Medium,Left
34908,32,Female,18,Technology,11062,Excellent,Very High,Average,2,No,64,Associate Degree,Divorced,1,Senior,Medium,24,Yes,No,No,Poor,Low,Stayed
46001,19,Female,9,Technology,5606,Fair,Very High,Average,0,No,89,Associate Degree,Married,1,Entry,Small,12,No,No,Yes,Poor,Medium,Left
40308,56,Female,26,Education,4680,Good,Low,Average,2,Yes,50,High School,Single,1,Mid,Small,40,No,No,No,Poor,Low,Left
9273,21,Male,12,Media,6590,Good,High,Average,0,No,38,Bachelor’s Degree,Married,3,Senior,Medium,45,No,No,No,Good,Medium,Stayed
47584,58,Male,41,Media,6853,Fair,Low,High,0,No,67,High School,Married,1,Entry,Medium,96,No,No,No,Good,Medium,Left
50202,30,Female,8,Finance,5078,Good,Very High,Below Average,1,No,55,Bachelor’s Degree,Single,2,Mid,Large,11,No,No,No,Good,Low,Stayed
11349,45,Male,8,Technology,10232,Good,High,Average,0,No,89,Bachelor’s Degree,Single,3,Mid,Large,81,No,No,No,Fair,Low,Left
68936,53,Female,31,Technology,13023,Good,High,Below Average,1,Yes,19,Bachelor’s Degree,Single,0,Mid,Large,108,No,No,No,Fair,Medium,Left
5263,48,Male,31,Technology,8812,Good,High,Average,1,No,33,PhD,Single,3,Mid,Small,105,No,No,Yes,Poor,Low,Left
5315,29,Female,7,Healthcare,8342,Good,Medium,Average,2,No,37,High School,Single,1,Entry,Medium,11,No,No,Yes,Fair,Low,Left
23680,31,Male,15,Media,5474,Excellent,Medium,Below Average,0,Yes,71,High School,Single,1,Senior,Large,43,No,No,Yes,Fair,Low,Stayed
54955,45,Female,11,Finance,5769,Poor,High,Average,1,No,19,Bachelor’s Degree,Married,2,Senior,Medium,79,No,No,No,Good,Medium,Stayed
28752,41,Female,14,Healthcare,5390,Good,Medium,Average,0,No,41,High School,Divorced,3,Mid,Medium,87,No,No,No,Poor,Low,Stayed
21328,43,Male,16,Education,4900,Fair,High,High,0,No,2,Bachelor’s Degree,Divorced,2,Mid,Medium,82,No,Yes,No,Good,Low,Left
62179,51,Female,37,Healthcare,7527,Excellent,Very High,Average,0,No,31,Master’s Degree,Single,3,Senior,Large,97,No,No,No,Good,Medium,Left
14005,49,Male,22,Media,6204,Poor,High,Average,0,No,65,Bachelor’s Degree,Divorced,2,Senior,Medium,44,No,No,No,Poor,Low,Stayed
55913,18,Female,8,Technology,10417,Fair,Very High,Below Average,0,No,35,Bachelor’s Degree,Married,0,Entry,Medium,29,Yes,No,No,Good,Low,Left
69376,43,Female,28,Education,2893,Poor,Medium,High,2,No,13,Associate Degree,Divorced,0,Mid,Medium,37,No,No,No,Good,High,Left
60538,32,Male,21,Education,4159,Good,Very High,Average,2,Yes,94,High School,Married,0,Entry,Medium,49,Yes,Yes,No,Poor,High,Stayed
9009,49,Male,14,Technology,8982,Fair,Low,High,1,No,43,Associate Degree,Married,2,Entry,Small,63,No,No,No,Good,Low,Stayed
69849,27,Female,8,Healthcare,7186,Fair,High,Average,0,No,88,High School,Married,0,Mid,Small,56,Yes,No,No,Good,Low,Stayed
54218,47,Female,33,Education,4468,Fair,Medium,Below Average,1,No,11,Bachelor’s Degree,Married,2,Mid,Large,36,No,No,No,Good,High,Stayed
61210,55,Female,11,Healthcare,7200,Fair,Very High,High,0,No,7,Bachelor’s Degree,Divorced,4,Entry,Large,88,No,Yes,No,Poor,Low,Stayed
5368,40,Female,3,Education,3987,Good,Very High,High,3,No,19,Associate Degree,Single,2,Mid,Medium,11,No,No,No,Good,Medium,Left
32164,25,Female,13,Finance,12467,Good,Very High,Average,0,No,85,Master’s Degree,Divorced,0,Entry,Medium,55,No,No,Yes,Good,High,Left
2387,34,Female,12,Education,4791,Fair,Low,Average,1,No,54,Associate Degree,Married,1,Senior,Large,63,No,No,No,Good,High,Stayed
45514,35,Male,24,Media,5875,Fair,High,Average,0,No,19,Bachelor’s Degree,Divorced,0,Mid,Medium,64,No,No,No,Good,Low,Stayed
31727,56,Male,18,Technology,7916,Fair,High,Average,0,No,16,Bachelor’s Degree,Married,3,Senior,Small,37,No,No,No,Excellent,High,Stayed
39886,45,Male,3,Media,5266,Fair,Medium,Average,0,Yes,98,Associate Degree,Single,0,Mid,Medium,35,No,No,No,Fair,Low,Left
72184,51,Female,4,Technology,11508,Good,High,Average,0,Yes,16,Associate Degree,Single,1,Entry,Large,41,Yes,No,No,Good,Medium,Left
29276,52,Male,4,Healthcare,7977,Fair,High,Average,1,Yes,17,High School,Single,4,Mid,Medium,53,No,Yes,No,Poor,Medium,Stayed
26909,42,Female,28,Finance,8140,Fair,Medium,Average,0,Yes,50,Associate Degree,Married,0,Entry,Large,34,No,No,Yes,Good,Low,Stayed
32140,40,Female,7,Healthcare,8330,Fair,Medium,Below Average,0,No,44,Master’s Degree,Married,0,Senior,Medium,53,No,No,No,Fair,High,Left
57192,57,Male,7,Media,5442,Excellent,Medium,High,0,No,52,Associate Degree,Divorced,0,Mid,Small,53,No,No,No,Good,High,Stayed
33200,38,Female,6,Healthcare,10026,Excellent,High,Average,0,Yes,72,Associate Degree,Married,1,Mid,Small,74,No,No,No,Good,Medium,Stayed
40301,56,Male,39,Education,5235,Good,High,High,2,No,92,Associate Degree,Married,0,Senior,Medium,72,Yes,No,No,Poor,Medium,Stayed
20702,58,Female,8,Healthcare,10094,Fair,High,Below Average,1,No,45,High School,Single,1,Senior,Medium,69,No,No,No,Good,Medium,Stayed
64980,56,Male,11,Media,5802,Good,Medium,Average,1,Yes,93,Master’s Degree,Divorced,1,Mid,Small,44,No,No,No,Good,High,Stayed
23086,59,Male,2,Healthcare,7278,Excellent,Low,Average,0,No,42,High School,Married,1,Senior,Medium,39,Yes,No,No,Fair,Low,Stayed
60252,46,Male,8,Finance,11272,Poor,High,Below Average,0,Yes,52,Associate Degree,Single,2,Entry,Medium,28,No,No,Yes,Good,Medium,Left
71723,58,Female,18,Media,6715,Fair,Medium,High,1,No,31,Associate Degree,Married,3,Mid,Medium,54,Yes,No,No,Fair,Low,Stayed
45010,20,Female,11,Education,6382,Fair,Low,Below Average,0,No,32,Master’s Degree,Single,4,Mid,Medium,49,No,No,Yes,Fair,Medium,Left
5995,53,Male,2,Healthcare,6630,Good,High,Below Average,0,No,10,Master’s Degree,Married,0,Entry,Small,44,No,No,No,Good,Low,Left
43904,26,Male,17,Technology,8027,Good,Very High,Average,0,No,70,Bachelor’s Degree,Divorced,0,Mid,Medium,30,No,No,No,Poor,Medium,Stayed
44984,24,Female,15,Technology,9410,Good,Low,High,0,No,8,Associate Degree,Married,3,Entry,Large,40,No,No,No,Good,Medium,Left
61806,59,Female,4,Technology,9470,Excellent,High,Average,0,Yes,25,High School,Married,1,Mid,Small,39,No,No,No,Good,Low,Stayed
19316,30,Male,2,Technology,9154,Good,Low,Average,0,No,77,Master’s Degree,Married,2,Entry,Medium,41,No,No,No,Good,High,Left
69497,54,Male,44,Technology,8570,Fair,Very High,Average,1,No,77,Master’s Degree,Single,4,Entry,Medium,89,No,No,Yes,Good,Low,Stayed
23081,20,Female,10,Education,6108,Good,Very High,Average,0,No,85,Bachelor’s Degree,Married,0,Entry,Medium,32,No,No,No,Good,Medium,Left
4395,21,Male,13,Technology,8828,Fair,Very High,Average,1,Yes,93,Associate Degree,Married,1,Mid,Large,42,Yes,No,No,Good,Medium,Stayed
29184,36,Female,23,Media,6535,Good,High,Below Average,0,Yes,9,Associate Degree,Single,3,Senior,Medium,90,Yes,No,No,Good,High,Stayed
16294,46,Male,15,Education,5250,Fair,Medium,Average,1,No,19,Associate Degree,Married,4,Entry,Small,59,No,No,No,Good,Medium,Stayed
7717,28,Male,3,Finance,10268,Poor,High,Average,0,No,29,Associate Degree,Divorced,0,Mid,Medium,61,No,No,No,Good,Low,Stayed
36071,42,Female,23,Technology,7921,Excellent,Medium,Average,1,Yes,95,Bachelor’s Degree,Married,0,Mid,Small,94,No,No,Yes,Good,Low,Left
21001,23,Male,1,Media,5714,Good,Very High,Below Average,1,Yes,54,Bachelor’s Degree,Married,6,Mid,Small,67,No,No,No,Good,High,Left
21407,22,Male,3,Finance,11030,Good,Low,Average,0,Yes,41,Associate Degree,Married,0,Entry,Medium,44,No,No,No,Fair,Medium,Left
16224,41,Male,6,Education,2749,Good,High,Average,2,No,1,Associate Degree,Single,1,Entry,Medium,77,No,No,No,Good,Low,Left
55288,45,Female,13,Technology,10619,Fair,Medium,Average,3,Yes,31,Bachelor’s Degree,Married,0,Mid,Medium,40,No,No,No,Good,Low,Stayed
59786,33,Female,21,Finance,11382,Excellent,Medium,Below Average,0,Yes,45,Bachelor’s Degree,Married,1,Entry,Medium,85,No,No,No,Good,Low,Left
32509,45,Male,34,Technology,9395,Fair,High,Average,1,No,96,Master’s Degree,Single,2,Mid,Small,69,No,No,No,Good,High,Left
67837,43,Female,1,Education,3129,Fair,High,High,0,No,72,High School,Single,0,Mid,Large,57,No,No,No,Fair,High,Left
40669,42,Male,24,Technology,8437,Excellent,High,Average,1,No,95,Bachelor’s Degree,Divorced,1,Mid,Small,47,Yes,No,No,Good,Medium,Stayed
74220,55,Male,8,Technology,6771,Good,Very High,Average,1,No,84,Associate Degree,Married,1,Senior,Medium,17,Yes,No,No,Good,High,Stayed
45337,54,Male,28,Finance,4152,Excellent,High,High,2,No,40,Bachelor’s Degree,Single,2,Mid,Small,84,No,No,No,Fair,High,Left
54386,45,Male,32,Education,4648,Fair,Low,High,0,No,22,High School,Single,0,Mid,Medium,75,No,No,No,Fair,High,Left
3429,23,Female,10,Media,6098,Poor,High,High,1,No,37,Bachelor’s Degree,Single,4,Senior,Large,51,No,No,No,Good,High,Left
1415,52,Male,5,Education,3791,Poor,Medium,Average,4,Yes,9,Master’s Degree,Single,0,Mid,Small,40,Yes,No,No,Poor,Very High,Left
53756,54,Female,33,Technology,8875,Good,Medium,Average,2,No,88,Associate Degree,Married,2,Entry,Medium,100,No,No,No,Good,Medium,Left
74109,52,Female,30,Education,4391,Good,High,Below Average,2,Yes,31,Bachelor’s Degree,Single,4,Entry,Medium,53,No,No,Yes,Good,Low,Stayed
4027,19,Female,3,Technology,8009,Good,Medium,Below Average,0,No,7,Bachelor’s Degree,Divorced,0,Mid,Medium,20,No,No,No,Excellent,Low,Left
43706,57,Male,42,Healthcare,6862,Fair,Very High,Average,0,No,79,Master’s Degree,Single,4,Entry,Small,104,No,No,No,Good,High,Left
18710,43,Female,23,Technology,10922,Good,High,Low,2,No,94,Master’s Degree,Single,5,Mid,Medium,33,No,No,No,Excellent,High,Left
13472,40,Male,5,Media,6186,Poor,High,Average,0,No,20,High School,Married,0,Senior,Small,28,No,No,Yes,Good,Medium,Stayed
47492,30,Male,10,Finance,8843,Poor,Medium,High,1,No,50,Associate Degree,Single,4,Senior,Small,84,Yes,No,No,Fair,Medium,Stayed
55794,19,Male,8,Healthcare,6975,Excellent,Very High,Average,4,Yes,41,Master’s Degree,Married,3,Mid,Small,20,No,No,No,Poor,Low,Left
73520,58,Female,25,Healthcare,8921,Poor,Very High,Average,0,No,89,Bachelor’s Degree,Single,0,Mid,Medium,55,No,No,No,Fair,High,Left
47055,27,Male,18,Finance,9522,Fair,Low,Average,0,No,41,Bachelor’s Degree,Divorced,0,Mid,Large,27,No,No,Yes,Good,Low,Left
16592,35,Male,1,Healthcare,5982,Good,Very High,High,1,No,39,High School,Married,0,Entry,Large,27,Yes,No,No,Good,Low,Stayed
3137,37,Male,13,Finance,6884,Poor,Medium,High,0,Yes,1,Bachelor’s Degree,Married,2,Mid,Medium,19,No,No,No,Good,High,Stayed
43718,38,Female,11,Education,4412,Excellent,High,Average,1,Yes,49,High School,Married,2,Mid,Medium,73,No,No,No,Fair,Low,Left
9792,41,Female,6,Media,5248,Fair,Low,Average,4,Yes,94,Master’s Degree,Divorced,0,Mid,Small,82,No,No,No,Poor,High,Left
72144,37,Male,20,Education,5711,Excellent,High,Average,0,No,38,Bachelor’s Degree,Married,1,Senior,Medium,63,No,No,No,Good,Low,Stayed
39084,57,Male,15,Technology,9182,Poor,Very High,Average,3,No,26,Bachelor’s Degree,Married,0,Entry,Small,70,Yes,No,No,Fair,High,Stayed
29879,19,Male,9,Media,6271,Excellent,High,High,0,Yes,10,Bachelor’s Degree,Married,5,Entry,Medium,82,Yes,No,No,Good,Medium,Stayed
71005,26,Female,11,Healthcare,8025,Excellent,High,Below Average,3,Yes,66,Associate Degree,Single,5,Mid,Medium,49,No,No,Yes,Good,Low,Left
39610,41,Female,10,Finance,8631,Fair,Very High,High,0,No,68,Associate Degree,Married,3,Entry,Medium,56,No,No,No,Fair,Very High,Left
67792,21,Female,12,Healthcare,7538,Good,High,Average,1,No,30,Bachelor’s Degree,Single,4,Entry,Small,50,No,No,No,Poor,Medium,Left
73586,46,Male,11,Education,4787,Good,High,Below Average,0,Yes,2,Associate Degree,Married,2,Mid,Large,46,No,No,No,Good,Very High,Stayed
40010,35,Female,16,Media,5660,Fair,High,Average,0,Yes,23,Bachelor’s Degree,Married,1,Entry,Large,65,No,No,No,Fair,High,Stayed
46522,55,Male,28,Education,2652,Fair,High,Average,2,No,96,Associate Degree,Divorced,1,Senior,Medium,101,No,No,No,Poor,Low,Left
15147,46,Female,5,Healthcare,8330,Fair,Very High,Average,0,No,78,Associate Degree,Married,3,Mid,Small,50,No,No,No,Good,Medium,Stayed
31591,48,Male,1,Technology,5973,Good,High,Average,0,No,3,Bachelor’s Degree,Married,1,Senior,Large,36,Yes,Yes,No,Good,Medium,Stayed
30296,27,Female,19,Healthcare,8037,Good,Very High,Low,0,No,25,Bachelor’s Degree,Married,0,Mid,Medium,81,No,No,No,Excellent,Low,Stayed
11271,27,Male,2,Finance,11583,Good,Medium,Below Average,0,Yes,44,Associate Degree,Divorced,3,Mid,Medium,31,No,No,No,Good,Medium,Stayed
29625,40,Male,8,Technology,9277,Excellent,Medium,High,2,No,3,Bachelor’s Degree,Single,2,Senior,Small,66,No,No,No,Good,High,Stayed
57349,48,Female,14,Education,3550,Fair,High,Average,2,No,67,Bachelor’s Degree,Married,2,Mid,Medium,47,Yes,No,No,Excellent,High,Stayed
20764,19,Female,6,Finance,14021,Fair,Very High,High,0,No,89,PhD,Single,1,Mid,Medium,65,Yes,Yes,No,Good,Low,Stayed
12396,33,Female,17,Media,5990,Excellent,High,Average,2,No,58,PhD,Single,5,Senior,Small,86,No,No,Yes,Good,Low,Stayed
40086,35,Male,10,Finance,4322,Excellent,High,Below Average,0,Yes,40,Associate Degree,Single,2,Senior,Medium,81,No,No,No,Good,Medium,Stayed
7218,41,Male,30,Technology,9179,Good,Medium,High,0,Yes,99,High School,Married,0,Senior,Medium,66,No,No,No,Excellent,Low,Stayed
46885,19,Male,5,Healthcare,8914,Good,Low,High,0,Yes,43,Master’s Degree,Single,0,Entry,Medium,33,No,No,No,Good,Medium,Left
18776,51,Male,7,Finance,9609,Excellent,Medium,Average,1,No,34,Bachelor’s Degree,Married,0,Mid,Large,11,No,No,No,Excellent,Medium,Stayed
3236,34,Male,20,Education,5435,Fair,Very High,Average,2,No,16,Bachelor’s Degree,Single,1,Senior,Medium,29,No,No,No,Poor,High,Left
47809,51,Female,22,Healthcare,5472,Good,High,High,0,No,46,High School,Married,2,Senior,Medium,39,No,Yes,No,Fair,Low,Stayed
10022,34,Female,21,Media,5635,Fair,Medium,Average,1,No,91,Master’s Degree,Married,0,Mid,Medium,24,No,No,No,Good,High,Stayed
42551,47,Male,3,Technology,6963,Good,Very High,Below Average,0,No,88,High School,Married,0,Entry,Large,76,No,No,No,Fair,Low,Left
21957,32,Male,24,Technology,10871,Excellent,High,Average,2,No,85,Bachelor’s Degree,Divorced,2,Mid,Medium,26,No,No,No,Good,Very High,Stayed
30282,45,Male,20,Healthcare,10881,Excellent,Medium,High,0,Yes,7,High School,Married,1,Mid,Large,49,No,No,No,Poor,High,Stayed
17050,37,Male,29,Media,5435,Good,High,Average,2,Yes,61,Associate Degree,Single,1,Entry,Medium,33,Yes,No,Yes,Good,Very High,Stayed
3565,25,Female,3,Education,4116,Excellent,Medium,High,1,Yes,95,Associate Degree,Married,0,Senior,Medium,67,Yes,No,No,Poor,High,Stayed
10586,51,Female,22,Technology,9581,Fair,Low,Average,3,Yes,33,Bachelor’s Degree,Married,3,Mid,Small,61,No,No,No,Good,Low,Stayed
30412,43,Female,5,Media,6147,Poor,High,Average,1,Yes,13,Master’s Degree,Divorced,0,Entry,Small,55,Yes,Yes,Yes,Poor,High,Left
26319,19,Male,11,Healthcare,6642,Fair,Very High,Average,0,No,17,PhD,Divorced,4,Entry,Medium,85,No,Yes,No,Fair,Low,Stayed
52032,59,Male,2,Technology,11068,Fair,High,Average,0,Yes,33,Bachelor’s Degree,Divorced,3,Senior,Large,8,No,No,No,Excellent,Low,Stayed
45071,47,Female,18,Healthcare,7968,Poor,Very High,Average,0,No,89,Bachelor’s Degree,Single,3,Entry,Small,58,No,No,No,Excellent,Medium,Left
39232,32,Male,5,Technology,11299,Good,High,Average,2,Yes,14,Master’s Degree,Married,3,Mid,Medium,39,No,No,No,Good,High,Stayed
27195,26,Male,11,Healthcare,7869,Poor,Low,High,1,No,49,Associate Degree,Single,0,Mid,Medium,62,No,No,No,Poor,Low,Left
72161,49,Male,15,Healthcare,6396,Fair,Very High,Average,1,Yes,30,Associate Degree,Divorced,1,Mid,Small,60,No,No,No,Fair,Low,Stayed
49211,30,Female,6,Education,3310,Fair,High,High,0,No,78,Associate Degree,Married,0,Entry,Small,30,No,No,No,Poor,Low,Left
30074,27,Female,4,Technology,11388,Excellent,High,Below Average,2,No,50,Bachelor’s Degree,Married,1,Entry,Medium,27,No,Yes,No,Good,Medium,Stayed
5529,47,Female,10,Education,4976,Good,Medium,High,2,Yes,11,Master’s Degree,Married,5,Mid,Medium,14,Yes,No,No,Poor,Medium,Stayed
73648,38,Male,24,Healthcare,8840,Good,High,Below Average,0,No,58,Bachelor’s Degree,Married,4,Entry,Small,36,No,No,No,Poor,Medium,Left
17381,53,Female,40,Technology,11470,Excellent,Medium,Average,0,Yes,19,Master’s Degree,Married,0,Entry,Large,88,No,No,No,Good,Low,Left
70818,53,Female,21,Education,4911,Good,Low,Average,1,No,59,Master’s Degree,Single,0,Mid,Large,34,No,No,No,Good,Low,Left
64079,53,Male,30,Media,5647,Poor,Medium,High,0,Yes,96,Associate Degree,Married,3,Entry,Small,101,No,No,No,Good,Low,Left
43490,25,Female,9,Technology,8501,Good,High,Average,1,No,87,High School,Married,2,Mid,Small,42,No,No,No,Poor,High,Left
57441,30,Female,1,Finance,8419,Excellent,Very High,Average,0,No,34,Master’s Degree,Single,4,Entry,Small,34,Yes,No,Yes,Good,Medium,Stayed
21544,39,Female,19,Technology,7619,Good,High,Average,0,No,68,Bachelor’s Degree,Single,0,Entry,Small,73,No,No,No,Excellent,Low,Left
54965,34,Female,16,Healthcare,7698,Poor,Medium,Average,0,No,8,Bachelor’s Degree,Single,0,Entry,Large,62,No,No,No,Good,High,Left
8855,25,Male,14,Education,3394,Good,High,Average,2,No,2,Master’s Degree,Married,5,Mid,Small,57,Yes,No,No,Good,Medium,Stayed
43175,30,Female,15,Technology,8654,Good,High,Average,0,Yes,62,Associate Degree,Single,4,Senior,Small,76,No,Yes,No,Poor,Low,Stayed
65506,54,Female,25,Healthcare,6561,Poor,Medium,Average,0,No,60,Bachelor’s Degree,Divorced,3,Mid,Small,61,No,No,No,Fair,High,Left
21065,29,Male,1,Healthcare,7818,Poor,High,High,0,No,56,Associate Degree,Married,2,Senior,Small,40,No,No,No,Fair,High,Stayed
60494,53,Male,31,Healthcare,8069,Fair,Medium,Below Average,0,No,18,Bachelor’s Degree,Divorced,2,Mid,Large,75,No,Yes,Yes,Good,Low,Stayed
16370,32,Male,17,Education,4715,Excellent,High,High,1,No,23,Master’s Degree,Married,0,Senior,Small,30,No,No,No,Good,Medium,Stayed
